ID,SAMPLE_NUM,BAT,TEMP,PH,DO,LATITUD,LONGITUD,COND,ORP,DATE
"SW1,98.0,39.0,30.64,9.91,119.2,0.0,0.0,1576.9,-0.027,""2021-06-11 15:29:23.662375"""
"SW1,99.0,38.0,30.64,9.91,121.9,0.0,0.0,1574.4,-0.027,""2021-06-11 15:29:36.219923"""
"SW1,100.0,38.0,30.65,9.91,121.1,0.0,0.0,1575.3,-0.027,""2021-06-11 15:29:48.776924"""
"SW1,101.0,38.0,30.66,9.92,120.3,0.0,0.0,1574.3,-0.027,""2021-06-11 15:30:01.333455"""
"SW1,102.0,39.0,30.66,9.91,120.1,0.0,0.0,1574.8,-0.027,""2021-06-11 15:30:14.388702"""
"SW1,103.0,39.0,30.65,9.91,118.6,0.0,0.0,1576.4,-0.027,""2021-06-11 15:30:26.923512"""
"SW1,104.0,39.0,30.66,9.91,117.3,0.0,0.0,1576.4,-0.027,""2021-06-11 15:30:39.478126"""
"SW1,105.0,39.0,30.68,9.92,115.5,0.0,0.0,1576.1,-0.027,""2021-06-11 15:30:54.021876"""
"SW1,106.0,38.0,30.66,9.93,116.6,0.0,0.0,1575.9,-0.027,""2021-06-11 15:31:07.081014"""
"SW1,107.0,39.0,30.69,9.92,115.6,0.0,0.0,1574.6,-0.027,""2021-06-11 15:31:19.634789"""
"SW1,108.0,38.0,30.72,9.93,114.0,0.0,0.0,1575.9,-0.027,""2021-06-11 15:31:32.188438"""
"SW1,109.0,39.0,30.71,9.93,119.8,0.0,0.0,1574.8,-0.027,""2021-06-11 15:31:44.746375"""
"SW1,110.0,39.0,30.72,9.92,118.2,0.0,0.0,1575.3,-0.027,""2021-06-11 15:31:57.802128"""
"SW1,111.0,39.0,30.7,9.93,121.2,0.0,0.0,1574.9,-0.027,""2021-06-11 15:32:10.357996"""
"SW1,112.0,39.0,30.68,9.93,120.3,0.0,0.0,1573.9,-0.027,""2021-06-11 15:32:22.894746"""
"SW1,113.0,39.0,30.67,9.93,121.5,0.0,0.0,1574.1,-0.027,""2021-06-11 15:32:35.433396"""
"SW1,114.0,38.0,30.67,9.93,119.1,0.0,0.0,1575.2,-0.027,""2021-06-11 15:32:48.470105"""
"SW1,115.0,39.0,30.67,9.93,121.6,0.0,0.0,1573.0,-0.027,""2021-06-11 15:33:01.026001"""
"SW1,116.0,39.0,30.66,9.93,121.4,0.0,0.0,1575.3,-0.027,""2021-06-11 15:33:17.091587"""
"SW1,117.0,39.0,30.68,9.94,118.0,0.0,0.0,1572.9,-0.027,""2021-06-11 15:33:29.629141"""
"SW1,118.0,38.0,30.68,9.93,118.4,0.0,0.0,1574.2,-0.027,""2021-06-11 15:33:42.168198"""
"SW1,119.0,39.0,30.69,9.94,120.7,0.0,0.0,1571.0,-0.027,""2021-06-11 15:33:54.705200"""
"SW1,120.0,39.0,30.68,9.94,121.8,0.0,0.0,1574.1,-0.027,""2021-06-11 15:34:09.244746"""
"SW1,121.0,39.0,30.7,9.95,119.8,0.0,0.0,1575.0,-0.027,""2021-06-11 15:34:21.781144"""
"SW1,122.0,39.0,30.71,9.94,117.0,0.0,0.0,1574.1,-0.027,""2021-06-11 15:34:34.820804"""
"SW1,123.0,39.0,30.69,9.94,116.5,0.0,0.0,1573.5,-0.027,""2021-06-11 15:34:47.356586"""
"SW1,124.0,39.0,30.7,9.94,116.9,0.0,0.0,1573.6,-0.027,""2021-06-11 15:34:59.915559"""
"SW1,125.0,39.0,30.71,9.94,118.1,0.0,0.0,1571.9,-0.027,""2021-06-11 15:35:12.469307"""
"SW1,126.0,39.0,30.71,9.94,120.8,0.0,0.0,1573.2,-0.027,""2021-06-11 15:35:25.502589"""
"SW1,127.0,38.0,30.7,9.94,119.8,0.0,0.0,1573.3,-0.027,""2021-06-11 15:35:38.062981"""
"SW1,128.0,39.0,30.72,9.94,118.4,0.0,0.0,1573.7,-0.027,""2021-06-11 15:35:50.599518"""
"SW1,129.0,38.0,30.72,9.94,116.5,0.0,0.0,1572.4,-0.027,""2021-06-11 15:36:03.157836"""
"SW1,130.0,39.0,30.71,9.94,115.8,0.0,0.0,1573.2,-0.027,""2021-06-11 15:36:16.219058"""
"SW1,131.0,39.0,30.73,9.94,115.2,0.0,0.0,1572.3,-0.027,""2021-06-11 15:36:28.760087"""
"SW1,132.0,39.0,30.74,9.94,114.3,0.0,0.0,1574.4,-0.027,""2021-06-11 15:36:41.320871"""
"SW1,133.0,39.0,30.76,9.94,113.4,0.0,0.0,1574.0,-0.027,""2021-06-11 15:36:53.879649"""
"SW1,134.0,39.0,30.79,9.94,112.8,0.0,0.0,1572.7,-0.027,""2021-06-11 15:37:06.938442"""
"SW1,135.0,39.0,30.8,9.94,113.7,0.0,0.0,1571.8,-0.027,""2021-06-11 15:37:19.498654"""
"SW1,136.0,39.0,30.79,9.94,117.4,0.0,0.0,1572.5,-0.027,""2021-06-11 15:37:32.054099"""
"SW1,138.0,39.0,30.82,9.94,114.9,0.0,0.0,1574.1,-0.027,""2021-06-11 15:37:57.614691"""
"SW1,139.0,39.0,30.85,9.95,114.2,0.0,0.0,1574.4,-0.027,""2021-06-11 15:38:10.172276"""
"SW1,140.0,39.0,30.85,9.95,116.5,0.0,0.0,1570.9,-0.027,""2021-06-11 15:38:22.729558"""
"SW1,141.0,39.0,30.84,9.95,119.5,0.0,0.0,1570.9,-0.027,""2021-06-11 15:38:35.786707"""
"SW1,142.0,38.0,30.82,9.94,119.6,0.0,0.0,1567.7,-0.027,""2021-06-11 15:38:48.322687"""
"SW1,143.0,39.0,30.81,9.94,118.5,0.0,0.0,1572.8,-0.027,""2021-06-11 15:39:00.861293"""
"SW1,144.0,38.0,30.8,9.95,118.0,0.0,0.0,1573.3,-0.027,""2021-06-11 15:39:13.396635"""
"SW1,145.0,39.0,30.8,9.94,119.8,0.0,0.0,1571.7,-0.027,""2021-06-11 15:39:26.452751"""
"SW1,146.0,38.0,30.83,9.94,121.5,0.0,0.0,1573.8,-0.027,""2021-06-11 15:39:39.007348"""
"SW1,147.0,38.0,30.83,9.95,120.7,0.0,0.0,1573.6,-0.027,""2021-06-11 15:39:51.544691"""
"SW1,148.0,39.0,30.85,9.94,117.8,0.0,0.0,1572.9,-0.027,""2021-06-11 15:40:04.095968"""
"SW1,149.0,38.0,30.86,9.94,119.9,0.0,0.0,1574.1,-0.027,""2021-06-11 15:40:17.134584"""
"SW1,150.0,39.0,30.87,9.94,117.3,0.0,0.0,1569.9,-0.027,""2021-06-11 15:40:29.671771"""
"SW1,151.0,38.0,30.86,9.95,120.6,0.0,0.0,1572.1,-0.027,""2021-06-11 15:40:42.208780"""
"SW1,152.0,38.0,30.85,9.95,118.4,0.0,0.0,1573.0,-0.027,""2021-06-11 15:40:54.764031"""
"SW1,153.0,38.0,30.86,9.95,117.2,0.0,0.0,1572.6,-0.027,""2021-06-11 15:41:07.822093"""
"SW1,154.0,39.0,30.86,9.95,118.8,0.0,0.0,1572.5,-0.027,""2021-06-11 15:41:20.379049"""
"SW1,155.0,39.0,30.87,9.95,118.2,0.0,0.0,1572.5,-0.027,""2021-06-11 15:41:32.916030"""
"SW1,156.0,39.0,30.88,9.95,117.6,0.0,0.0,1572.6,-0.027,""2021-06-11 15:41:45.953223"""
"SW1,157.0,39.0,30.9,9.95,116.3,0.0,0.0,1569.0,-0.027,""2021-06-11 15:41:58.488733"""
"SW1,158.0,39.0,30.89,9.95,120.7,0.0,0.0,1572.3,-0.027,""2021-06-11 15:42:11.043433"""
"SW1,159.0,39.0,30.9,9.95,119.3,0.0,0.0,1572.4,-0.027,""2021-06-11 15:42:23.580741"""
"SW1,160.0,38.0,30.91,9.94,119.1,0.0,0.0,1570.0,-0.027,""2021-06-11 15:42:36.618818"""
"SW1,161.0,38.0,30.91,9.94,118.6,0.0,0.0,1572.0,-0.027,""2021-06-11 15:42:49.156964"""
"SW1,162.0,39.0,30.92,9.95,118.5,0.0,0.0,1571.6,-0.027,""2021-06-11 15:43:01.691771"""
"SW1,163.0,38.0,30.92,9.95,121.0,0.0,0.0,1570.6,-0.027,""2021-06-11 15:43:14.246824"""
"SW1,164.0,39.0,30.91,9.95,117.4,0.0,0.0,1571.9,-0.027,""2021-06-11 15:43:27.285438"""
"SW1,165.0,39.0,30.95,9.95,115.6,0.0,0.0,1571.1,-0.027,""2021-06-11 15:43:39.824012"""
"SW1,166.0,38.0,30.95,9.95,117.5,0.0,0.0,1571.5,-0.027,""2021-06-11 15:43:52.361141"""
"SW1,167.0,35.0,30.96,9.94,115.0,0.0,0.0,1570.8,-0.027,""2021-06-11 15:44:05.396155"""
"SW1,168.0,36.0,30.95,9.95,113.2,0.0,0.0,1570.2,-0.027,""2021-06-11 15:44:17.950722"""
"SW1,169.0,38.0,30.94,9.95,118.6,0.0,0.0,1569.2,-0.027,""2021-06-11 15:44:30.509115"""
"SW1,170.0,38.0,30.94,9.94,119.3,0.0,0.0,1571.0,-0.027,""2021-06-11 15:44:43.064860"""
"SW1,172.0,39.0,30.96,9.95,116.0,0.0,0.0,1570.9,-0.027,""2021-06-11 15:45:08.652761"""
"SW1,173.0,39.0,30.98,9.95,114.1,0.0,0.0,1568.9,-0.027,""2021-06-11 15:45:21.209202"""
"SW1,174.0,39.0,30.97,9.95,118.5,0.0,0.0,1570.1,-0.027,""2021-06-11 15:45:33.764363"""
"SW1,175.0,38.0,30.96,9.95,119.9,0.0,0.0,1568.5,-0.027,""2021-06-11 15:45:46.822406"""
"SW1,176.0,38.0,30.96,9.95,121.1,0.0,0.0,1567.6,-0.027,""2021-06-11 15:45:59.388347"""
"SW1,177.0,39.0,30.96,9.95,121.3,0.0,0.0,1568.5,-0.027,""2021-06-11 15:46:11.926857"""
"SW1,178.0,38.0,30.95,9.94,120.5,0.0,0.0,1567.8,-0.027,""2021-06-11 15:46:24.465455"""
"SW1,179.0,38.0,30.95,9.94,121.5,0.0,0.0,1568.9,-0.027,""2021-06-11 15:46:37.501431"""
"SW1,180.0,39.0,30.95,9.94,119.2,0.0,0.0,1568.6,-0.027,""2021-06-11 15:46:50.038057"""
"SW1,181.0,38.0,30.97,9.94,115.1,0.0,0.0,1569.8,-0.027,""2021-06-11 15:47:02.594059"""
"SW1,182.0,35.0,30.97,9.94,115.9,0.0,0.0,1569.9,-0.027,""2021-06-11 15:47:15.148082"""
"SW1,183.0,39.0,30.97,9.95,120.4,0.0,0.0,1569.0,-0.027,""2021-06-11 15:47:28.182796"""
"SW1,184.0,38.0,30.97,9.94,117.9,0.0,0.0,1568.9,-0.027,""2021-06-11 15:47:40.739615"""
"SW1,185.0,38.0,30.96,9.95,115.3,0.0,0.0,1569.3,-0.027,""2021-06-11 15:47:53.296018"""
"SW1,186.0,38.0,30.97,9.94,113.4,0.0,0.0,1568.7,-0.027,""2021-06-11 15:48:06.334924"""
"SW1,187.0,38.0,30.99,9.95,113.3,0.0,0.0,1569.9,-0.027,""2021-06-11 15:48:18.870667"""
"SW1,188.0,39.0,31.0,9.95,120.5,0.0,0.0,1568.2,-0.027,""2021-06-11 15:48:31.407379"""
"SW1,189.0,38.0,31.0,9.94,118.8,0.0,0.0,1568.9,-0.027,""2021-06-11 15:48:44.465368"""
"SW1,190.0,38.0,30.99,9.95,120.9,0.0,0.0,1570.2,-0.027,""2021-06-11 15:48:57.017153"""
"SW1,191.0,38.0,30.98,9.95,118.5,0.0,0.0,1569.6,-0.027,""2021-06-11 15:49:09.546180"""
"SW1,192.0,38.0,31.03,9.95,116.5,0.0,0.0,1569.4,-0.027,""2021-06-11 15:49:22.080782"""
"SW1,193.0,38.0,31.05,9.95,114.6,0.0,0.0,1568.2,-0.027,""2021-06-11 15:49:35.140598"""
"SW1,194.0,39.0,31.08,9.95,114.2,0.0,0.0,1568.1,-0.027,""2021-06-11 15:49:47.696094"""
"SW1,195.0,38.0,31.09,9.95,115.2,0.0,0.0,1568.3,-0.027,""2021-06-11 15:50:00.251213"""
"SW1,196.0,39.0,31.1,9.95,120.9,0.0,0.0,1567.0,-0.027,""2021-06-11 15:50:12.789863"""
"SW1,197.0,38.0,31.09,9.95,119.6,0.0,0.0,1568.1,-0.027,""2021-06-11 15:50:25.827348"""
"SW1,198.0,38.0,31.11,9.95,118.4,0.0,0.0,1568.5,-0.027,""2021-06-11 15:50:38.365361"""
"SW1,199.0,38.0,31.11,9.94,118.6,0.0,0.0,1566.8,-0.027,""2021-06-11 15:50:50.919925"""
"SW1,201.0,38.0,31.07,9.95,118.4,0.0,0.0,1568.9,-0.027,""2021-06-11 15:51:18.007435"""
"SW1,202.0,38.0,31.1,9.96,115.8,0.0,0.0,1568.4,-0.027,""2021-06-11 15:51:30.561309"""
"SW1,203.0,38.0,31.13,9.95,113.7,0.0,0.0,1567.8,-0.027,""2021-06-11 15:51:43.602752"""
"SW1,204.0,38.0,31.14,9.95,113.4,0.0,0.0,1567.7,-0.027,""2021-06-11 15:51:56.157480"""
"SW1,205.0,38.0,31.14,9.95,115.4,0.0,0.0,1567.7,-0.027,""2021-06-11 15:52:08.693298"""
"SW1,206.0,38.0,31.15,9.95,117.0,0.0,0.0,1567.0,-0.027,""2021-06-11 15:52:21.247798"""
"SW1,207.0,38.0,31.15,9.95,118.5,0.0,0.0,1567.8,-0.027,""2021-06-11 15:52:34.285423"""
"SW1,208.0,38.0,31.15,9.95,117.8,0.0,0.0,1566.4,-0.027,""2021-06-11 15:52:46.817292"""
"SW1,209.0,38.0,31.16,9.95,118.5,0.0,0.0,1567.2,-0.027,""2021-06-11 15:52:59.372319"""
"SW1,210.0,38.0,31.18,9.95,116.6,0.0,0.0,1566.5,-0.027,""2021-06-11 15:53:12.409456"""
"SW1,211.0,38.0,31.21,9.95,114.6,0.0,0.0,1431.7,-0.027,""2021-06-11 15:53:24.946292"""
"SW1,212.0,38.0,31.16,9.92,126.8,0.0,0.0,1572.9,-0.027,""2021-06-11 15:53:37.477953"""
"SW1,213.0,38.0,31.16,9.92,125.0,0.0,0.0,1571.4,-0.027,""2021-06-11 15:54:04.047181"""
"SW1,214.0,38.0,29.83,8.67,114.7,0.0,0.0,1.3,-0.061,""2021-06-11 15:54:17.086454"""
"SW1,216.0,38.0,30.84,9.92,123.6,0.0,0.0,2694.3,-0.061,""2021-06-11 15:55:04.224720"""
"SW1,217.0,38.0,31.26,9.96,117.9,0.0,0.0,2676.8,-0.061,""2021-06-11 15:55:21.791377"""
"SW1,218.0,38.0,31.26,9.98,126.0,0.0,0.0,652.2,-0.061,""2021-06-11 15:55:37.852316"""
"SW1,219.0,38.0,31.29,9.84,128.3,0.0,0.0,1279.7,-0.061,""2021-06-11 15:55:53.915187"""
"SW1,220.0,38.0,31.28,9.85,125.5,0.0,0.0,1194.1,-0.061,""2021-06-11 15:56:07.455870"""
"SW1,221.0,38.0,31.28,9.87,125.9,0.0,0.0,1272.9,-0.061,""2021-06-11 15:56:20.010581"""
"SW1,222.0,38.0,31.27,9.87,123.6,0.0,0.0,1272.0,-0.061,""2021-06-11 15:56:33.048985"""
"SW1,223.0,38.0,31.27,9.87,122.7,0.0,0.0,1272.9,-0.061,""2021-06-11 15:56:45.582812"""
"SW1,224.0,38.0,31.3,9.88,122.1,0.0,0.0,1271.5,-0.061,""2021-06-11 15:56:58.139171"""
"SW1,225.0,38.0,31.3,9.89,122.8,0.0,0.0,1270.8,-0.061,""2021-06-11 15:57:11.196182"""
"SW1,226.0,38.0,31.29,9.89,125.1,0.0,0.0,1270.4,-0.061,""2021-06-11 15:57:30.748782"""
"SW1,227.0,38.0,31.29,9.92,123.8,0.0,0.0,1270.8,-0.061,""2021-06-11 15:57:45.308612"""
"SW1,228.0,38.0,31.31,9.9,123.0,0.0,0.0,1268.8,-0.061,""2021-06-11 15:57:57.864958"""
"SW1,229.0,38.0,31.32,9.89,119.4,0.0,0.0,1269.0,-0.061,""2021-06-11 15:58:13.927990"""
"SW1,230.0,38.0,31.33,9.91,120.6,0.0,0.0,1269.0,-0.061,""2021-06-11 15:58:29.974250"""
"SW1,231.0,38.0,31.37,9.9,120.5,0.0,0.0,1267.3,-0.061,""2021-06-11 15:58:42.529735"""
"SW1,232.0,38.0,31.36,9.9,120.0,0.0,0.0,1267.8,-0.061,""2021-06-11 15:58:55.586672"""
"SW1,233.0,38.0,31.35,9.89,123.6,0.0,0.0,1266.7,-0.061,""2021-06-11 15:59:08.142364"""
"SW1,234.0,38.0,31.34,9.9,122.3,0.0,0.0,1267.8,-0.061,""2021-06-11 15:59:20.679578"""
"SW1,235.0,38.0,31.35,9.9,118.6,0.0,0.0,1267.2,-0.061,""2021-06-11 15:59:33.720048"""
"SW1,236.0,38.0,31.36,9.9,120.2,0.0,0.0,1266.3,-0.061,""2021-06-11 15:59:46.258647"""
"SW1,237.0,38.0,31.35,9.9,122.4,0.0,0.0,1267.2,-0.061,""2021-06-11 16:00:00.800882"""
"SW1,238.0,38.0,31.36,9.91,122.9,0.0,0.0,1266.3,-0.061,""2021-06-11 16:00:20.373178"""
"SW1,240.0,38.0,31.39,9.95,119.1,0.0,0.0,1265.3,-0.061,""2021-06-11 16:01:05.990089"""
"SW1,242.0,38.0,31.4,9.94,120.0,0.0,0.0,1264.4,-0.061,""2021-06-11 16:01:43.589482"""
"SW1,243.0,38.0,31.4,9.91,122.4,0.0,0.0,1263.7,-0.061,""2021-06-11 16:01:56.646153"""
"SW1,244.0,38.0,31.4,9.9,122.3,0.0,0.0,1264.8,-0.061,""2021-06-11 16:02:09.202777"""
"SW1,245.0,38.0,31.41,9.9,120.6,0.0,0.0,1261.8,-0.061,""2021-06-11 16:02:30.764835"""
"SW1,246.0,38.0,31.38,9.95,123.8,0.0,0.0,1265.6,-0.061,""2021-06-11 16:02:46.828700"""
"SW1,248.0,38.0,31.39,9.97,123.6,0.0,0.0,1263.0,-0.061,""2021-06-11 16:03:32.446609"""
"SW1,249.0,38.0,31.4,9.94,121.3,0.0,0.0,1263.6,-0.061,""2021-06-11 16:03:57.029179"""
"SW1,250.0,38.0,31.43,9.95,117.9,0.0,0.0,1263.3,-0.061,""2021-06-11 16:04:24.620606"""
"SW1,251.0,38.0,31.44,9.98,121.9,0.0,0.0,1263.1,-0.061,""2021-06-11 16:04:45.694445"""
"SW1,252.0,38.0,31.45,9.97,122.7,0.0,0.0,1262.2,-0.061,""2021-06-11 16:05:14.266987"""
"SW1,253.0,38.0,31.44,9.99,122.6,0.0,0.0,1262.6,-0.061,""2021-06-11 16:05:28.326315"""
"SW1,254.0,38.0,31.43,9.95,122.9,0.0,0.0,1260.9,-0.061,""2021-06-11 16:05:42.882650"""
